customer_id,gender,age,city_tier,signup_date,acquisition_channel
7440,Male,,Tier 2,2024-03-05,Referral
7441,Female,46.0,Tier 2,2024-12-28,Referral
7442,Male,28.0,Tier 1,2023-09-02,Referral
7443,Male,42.0,Tier 1,2023-12-17,Organic
7444,Female,50.0,Tier 1,2023-12-16,Organic
7445,Male,30.0,Tier 3,2024-04-22,Email
7446,Female,42.0,Tier 2,2023-09-24,Email
7447,Female,32.0,Tier 3,2023-07-01,Email
7448,Male,44.0,Tier 1,2023-08-11,Email
7449,Female,19.0,Tier 2,2024-01-23,Referral
7450,Male,18.0,Tier 2,2023-07-05,Referral
7451,Female,31.0,Tier 3,2024-05-29,Referral
7452,Male,26.0,Tier 2,2023-07-22,Organic
7453,Male,29.0,Tier 2,2024-09-27,Organic
7454,Female,32.0,Tier 1,2024-10-07,Referral
7455,Female,42.0,Tier 2,2024-11-20,Referral
7456,Other,30.0,Tier 1,2023-07-12,Referral
7457,Female,,Tier 1,2023-11-05,Referral
7458,Male,31.0,Tier 1,2023-02-23,Organic
7459,Male,27.0,Tier 3,2024-05-05,Ads
7460,Male,25.0,Tier 1,2023-12-31,Email
7461,Male,18.0,Tier 3,2023-04-12,Email
7462,Male,35.0,Tier 3,2025-01-06,Ads
7463,Female,29.0,Tier 3,2023-07-14,Organic
7464,Male,44.0,Tier 3,2024-11-27,Organic
7465,Male,20.0,Tier 3,2023-11-14,Ads
7466,Male,29.0,Tier 1,2024-12-23,Email
7467,Female,53.0,Tier 1,2023-09-04,Email
7468,Female,25.0,Tier 2,2024-05-11,Ads
7469,Female,32.0,Tier 1,2023-09-05,Ads
7470,Male,22.0,Tier 1,2024-08-18,Referral
7471,Female,21.0,Tier 2,2024-03-29,Ads
7472,Male,50.0,Tier 2,2024-12-25,Ads
7473,Female,36.0,Tier 3,2024-04-06,Email
7474,Female,36.0,Tier 2,2024-09-26,Referral
7475,Male,18.0,Tier 2,2024-03-12,Referral
7476,Female,38.0,Tier 1,2024-10-19,Email
7477,Female,46.0,Tier 1,2023-07-17,Email
7478,Male,46.0,Tier 3,2024-09-06,Organic
7479,Female,41.0,Tier 1,2024-07-07,Referral
7480,Male,23.0,Tier 1,2024-03-01,Ads
7481,Male,38.0,Tier 2,2024-02-24,Referral
7482,Male,41.0,Tier 1,2023-05-15,Organic
7483,Male,17.0,Tier 1,2023-08-18,Ads
7484,Female,23.0,Tier 1,2024-10-12,Organic
7485,Male,43.0,Tier 1,2023-02-10,Email
7486,Female,43.0,Tier 1,2024-03-13,Organic
7487,Male,19.0,Tier 3,2024-06-30,Email
7488,Other,42.0,Tier 2,2023-09-16,Organic
7489,Female,35.0,Tier 1,2024-11-21,Email
7490,Female,42.0,Tier 1,2024-07-13,Referral
7491,Male,28.0,Tier 1,2025-01-18,Email
7492,Male,41.0,Tier 3,2024-06-25,Referral
7493,Male,43.0,Tier 1,2025-01-14,Email
7494,Female,31.0,Tier 3,2023-12-18,Organic
7495,Female,35.0,Tier 1,2023-05-06,Organic
7496,Male,28.0,Tier 3,2023-12-28,Organic
7497,Male,51.0,Tier 1,2023-07-20,Email
7498,Female,33.0,Tier 1,2023-07-06,Email
7499,Male,25.0,Tier 1,2024-03-13,Organic
7500,Female,27.0,Tier 2,2023-12-07,Referral
7501,Female,36.0,Tier 1,2024-10-01,Email
7502,Female,42.0,Tier 1,2023-05-15,Referral
7503,Male,21.0,Tier 3,2023-05-19,Email
7504,Male,53.0,Tier 1,2024-10-21,Organic
7505,Female,38.0,Tier 1,2023-04-10,Referral
7506,Female,39.0,Tier 3,2025-01-07,Ads
7507,Male,34.0,Tier 1,2024-02-09,Email
7508,Male,35.0,Tier 3,2024-12-29,Referral
7509,Female,33.0,Tier 1,2024-09-27,Organic
7510,Female,45.0,Tier 1,2023-07-25,Referral
7511,Female,34.0,Tier 1,2023-12-20,Ads
7512,Other,42.0,Tier 3,2024-12-05,Ads
7513,Male,30.0,Tier 3,2024-03-28,Referral
7514,Male,36.0,Tier 3,2023-06-09,Ads
7515,Female,26.0,Tier 1,2023-02-13,Email
7516,Female,47.0,Tier 3,2024-07-10,Ads
7517,Male,26.0,Tier 1,2024-12-16,Referral
7518,Male,31.0,Tier 1,2023-11-17,Referral
7519,Female,31.0,Tier 3,2024-10-13,Email
7520,Male,31.0,Tier 1,2024-08-10,Email
7521,Male,42.0,Tier 1,2023-11-28,Referral
7522,Female,31.0,Tier 1,2024-08-24,Organic
7523,Female,48.0,Tier 2,2024-04-18,Email
7524,Female,26.0,Tier 1,2025-02-01,Organic
7525,Male,36.0,Tier 1,2024-10-12,Ads
7526,Female,27.0,Tier 3,2023-10-14,Ads
7527,Female,39.0,Tier 1,2024-12-16,Email
7528,Female,34.0,Tier 1,2024-03-24,Email
7529,Female,,Tier 2,2023-02-19,Referral
7530,Male,46.0,Tier 3,2024-05-15,Ads
7531,Male,28.0,Tier 1,2023-10-31,Email
7532,Male,40.0,Tier 2,2023-12-31,Referral
7533,Male,27.0,Tier 1,2023-05-27,Organic
7534,Female,36.0,Tier 2,2024-04-03,Referral
7535,Female,,Tier 1,2023-03-16,Ads
7536,Female,28.0,Tier 1,2024-06-06,Referral
7537,Female,34.0,Tier 1,2023-12-18,Referral
7538,Male,53.0,Tier 3,2024-02-13,Email
7539,Male,36.0,Tier 2,2023-05-13,Referral
7540,Male,51.0,Tier 3,2023-05-20,Ads
7541,Male,37.0,Tier 2,2024-12-19,Referral
7542,Male,31.0,Tier 1,2023-12-25,Referral
7543,Female,50.0,Tier 1,2023-03-08,Ads
7544,Other,39.0,Tier 3,2023-10-01,Organic
7545,Male,28.0,Tier 2,2024-06-26,Organic
7546,Male,39.0,Tier 3,2023-10-04,Ads
7547,Female,32.0,Tier 1,2024-12-21,Organic
7548,Male,15.0,Tier 1,2024-06-22,Referral
7549,Female,44.0,Tier 1,2024-08-09,Email
7550,Female,45.0,Tier 1,2025-01-10,Ads
7551,Female,53.0,Tier 1,2024-09-29,Referral
7552,Male,39.0,Tier 1,2024-02-05,Email
7553,Female,32.0,Tier 2,2024-10-04,Referral
7554,Male,43.0,Tier 1,2024-12-31,Ads
7555,Female,43.0,Tier 1,2024-03-22,Referral
7556,Male,51.0,Tier 2,2024-04-04,Ads
7557,Male,,Tier 1,2023-07-19,Referral
7558,Female,33.0,Tier 2,2024-05-13,Email
7559,Female,27.0,Tier 1,2025-01-09,Email
7560,Female,40.0,Tier 3,2024-08-10,Email
7561,Female,19.0,Tier 2,2023-09-14,Organic
7562,Female,42.0,Tier 3,2023-10-14,Referral
7563,Male,40.0,Tier 2,2023-07-23,Referral
7564,Female,40.0,Tier 1,2024-09-17,Email
7565,Female,36.0,Tier 1,2024-01-16,Ads
7566,Female,50.0,Tier 2,2023-11-20,Organic
7567,Female,43.0,Tier 2,2025-01-01,Referral
7568,Male,28.0,Tier 2,2024-01-09,Referral
7569,Female,29.0,Tier 1,2024-04-09,Organic
7570,Male,26.0,Tier 2,2023-06-25,Organic
7571,Male,40.0,Tier 2,2023-02-08,Email
7572,Female,24.0,Tier 2,2024-10-08,Organic
7573,Male,45.0,Tier 1,2023-05-23,Email
7574,Female,,Tier 3,2023-08-02,Organic
7575,Male,26.0,Tier 1,2024-05-16,Organic
7576,Male,33.0,Tier 1,2024-02-10,Referral
7577,Female,35.0,Tier 3,2024-10-19,Email
7578,Female,43.0,Tier 1,2024-07-09,Organic
7579,Female,51.0,Tier 2,2025-01-17,Organic
7580,Female,18.0,Tier 1,2023-03-25,Referral
7581,Female,31.0,Tier 1,2024-02-26,Ads
7582,Male,32.0,Tier 1,2023-12-22,Referral
7583,Male,,Tier 1,2023-05-02,Email
7584,Male,30.0,Tier 1,2024-02-01,Ads
7585,Female,39.0,Tier 1,2023-07-17,Organic
7586,Female,32.0,Tier 2,2023-07-08,Email
7587,Male,19.0,Tier 2,2025-01-17,Ads
7588,Female,63.0,Tier 3,2023-09-26,Email
7589,Female,37.0,Tier 3,2025-01-15,Referral
7590,Male,36.0,Tier 1,2023-05-14,Ads
7591,Male,24.0,Tier 3,2024-07-14,Ads
7592,Female,37.0,Tier 2,2023-07-12,Ads
7593,Female,33.0,Tier 1,2023-06-15,Organic
7594,Female,16.0,Tier 2,2023-06-28,Referral
7595,Male,24.0,Tier 1,2024-12-15,Ads
7596,Other,42.0,Tier 2,2024-11-20,Email
7597,Male,54.0,Tier 1,2023-05-05,Organic
7598,Male,38.0,Tier 1,2024-12-17,Referral
7599,Other,46.0,Tier 1,2023-05-08,Referral
7600,Male,33.0,Tier 1,2023-12-05,Referral
7601,Female,34.0,Tier 3,2023-11-16,Referral
7602,Male,45.0,Tier 3,2023-04-20,Organic
7603,Female,51.0,Tier 1,2024-11-22,Referral
7604,Female,48.0,Tier 1,2024-09-19,Email
7605,Male,24.0,Tier 1,2023-06-25,Email
7606,Female,34.0,Tier 3,2023-08-21,Email
7607,Male,37.0,Tier 1,2024-01-17,Ads
7608,Female,32.0,Tier 3,2023-07-30,Referral
7609,Male,38.0,Tier 2,2023-09-23,Email
7610,Male,43.0,Tier 3,2023-10-12,Referral
7611,Male,45.0,Tier 2,2023-12-18,Organic
7612,Male,51.0,Tier 2,2024-09-10,Email
7613,Female,31.0,Tier 2,2023-12-25,Ads
7614,Male,21.0,Tier 3,2023-09-09,Ads
7615,Male,38.0,Tier 3,2023-09-08,Organic
7616,Male,53.0,Tier 2,2023-02-20,Email
7617,Male,30.0,Tier 2,2023-07-27,Organic
7618,Female,41.0,Tier 3,2023-06-15,Ads
7619,Other,41.0,Tier 3,2024-08-09,Ads
7620,Male,36.0,Tier 2,2024-12-18,Referral
7621,Female,35.0,Tier 1,2024-01-09,Organic
7622,Female,25.0,Tier 1,2024-12-27,Ads
7623,Male,12.0,Tier 3,2024-04-25,Email
7624,Female,23.0,Tier 1,2023-10-26,Email
7625,Female,31.0,Tier 1,2025-01-12,Ads
7626,Female,45.0,Tier 1,2023-09-07,Organic
7627,Female,33.0,Tier 2,2023-03-11,Organic
7628,Male,29.0,Tier 2,2024-09-06,Email
7629,Female,,Tier 1,2023-04-12,Ads
7630,Female,41.0,Tier 1,2023-05-30,Email
7631,Female,48.0,Tier 2,2024-11-26,Organic
7632,Female,45.0,Tier 3,2023-02-24,Ads
7633,Male,41.0,Tier 1,2024-09-18,Email
7634,Other,20.0,Tier 1,2024-03-19,Ads
7635,Female,31.0,Tier 2,2023-12-13,Referral
7636,Male,54.0,Tier 3,2023-10-20,Email
7637,Male,46.0,Tier 2,2024-02-10,Email
7638,Female,19.0,Tier 2,2024-09-03,Referral
7639,Male,34.0,Tier 3,2023-09-15,Organic
7640,Male,,Tier 1,2024-10-31,Email
7641,Male,27.0,Tier 1,2024-03-14,Email
7642,Male,11.0,Tier 2,2023-04-19,Organic
7643,Male,35.0,Tier 3,2024-01-31,Ads
7644,Male,27.0,Tier 2,2023-05-20,Referral
7645,Male,27.0,Tier 3,2024-11-14,Organic
7646,Female,31.0,Tier 2,2024-03-11,Ads
7647,Female,33.0,Tier 2,2024-07-16,Referral
7648,Male,34.0,Tier 1,2023-08-25,Ads
7649,Male,26.0,Tier 1,2023-05-05,Email
7650,Female,32.0,Tier 2,2023-08-31,Referral
7651,Male,17.0,Tier 1,2024-06-06,Ads
7652,Male,38.0,Tier 1,2023-09-03,Referral
7653,Male,6.0,Tier 3,2023-06-24,Ads
7654,Female,32.0,Tier 3,2023-09-10,Ads
7655,Female,44.0,Tier 1,2024-06-24,Email
7656,Female,24.0,Tier 2,2024-05-24,Organic
7657,Female,42.0,Tier 1,2024-04-29,Referral
7658,Female,,Tier 1,2024-10-05,Email
7659,Male,1.0,Tier 2,2024-11-14,Referral
7660,Female,33.0,Tier 2,2024-11-06,Organic
7661,Male,6.0,Tier 1,2023-05-23,Email
7662,Female,33.0,Tier 1,2024-01-15,Organic
7663,Female,34.0,Tier 1,2023-06-01,Email
7664,Female,10.0,Tier 3,2023-03-28,Email
7665,Male,54.0,Tier 2,2023-08-17,Email
7666,Male,37.0,Tier 1,2024-02-25,Email
7667,Female,26.0,Tier 1,2024-04-17,Ads
7668,Female,49.0,Tier 2,2023-09-01,Referral
7669,Female,17.0,Tier 2,2024-08-10,Ads
7670,Male,22.0,Tier 3,2023-07-08,Ads
7671,Female,12.0,Tier 1,2024-11-28,Ads
7672,Female,53.0,Tier 3,2023-10-06,Email
7673,Female,38.0,Tier 1,2024-01-14,Email
7674,Female,41.0,Tier 1,2023-03-30,Organic
7675,Female,38.0,Tier 1,2023-08-31,Referral
7676,Female,40.0,Tier 2,2024-05-16,Organic
7677,Female,35.0,Tier 3,2024-12-15,Organic
7678,Other,37.0,Tier 2,2024-06-30,Referral
7679,Male,36.0,Tier 2,2024-01-20,Referral
7680,Male,28.0,Tier 1,2024-07-02,Organic
7681,Female,34.0,Tier 1,2024-06-12,Organic
7682,Female,37.0,Tier 2,2023-06-23,Organic
7683,Female,36.0,Tier 2,2024-10-05,Email
7684,Female,20.0,Tier 2,2023-03-23,Referral
7685,Male,21.0,Tier 1,2024-12-30,Referral
7686,Female,45.0,Tier 1,2024-03-01,Ads
7687,Female,31.0,Tier 1,2024-12-25,Email
7688,Male,40.0,Tier 3,2023-09-25,Email
7689,Male,24.0,Tier 2,2024-01-23,Referral
7690,Female,20.0,Tier 1,2024-04-23,Email
7691,Male,26.0,Tier 1,2024-03-21,Organic
7692,Female,32.0,Tier 1,2023-09-02,Referral
7693,Male,28.0,Tier 1,2024-02-10,Referral
7694,Female,47.0,Tier 2,2023-12-10,Email
7695,Female,36.0,Tier 3,2023-04-15,Referral
7696,Female,53.0,Tier 2,2024-03-01,Email
7697,Male,39.0,Tier 1,2023-02-18,Email
7698,Female,10.0,Tier 2,2023-04-26,Email
7699,Male,45.0,Tier 2,2024-11-18,Organic
7700,Male,19.0,Tier 1,2024-05-04,Email
7701,Other,37.0,Tier 3,2023-12-29,Email
7702,Female,,Tier 3,2023-12-26,Ads
7703,Female,56.0,Tier 1,2023-09-19,Ads
7704,Male,49.0,Tier 2,2023-08-09,Organic
7705,Male,27.0,Tier 2,2024-05-10,Organic
7706,Male,33.0,Tier 2,2024-06-11,Email
7707,Female,,Tier 1,2024-08-23,Ads
7708,Female,43.0,Tier 1,2023-06-24,Organic
7709,Female,,Tier 1,2024-05-31,Referral
7710,Female,24.0,Tier 2,2024-12-08,Referral
7711,Male,27.0,Tier 1,2023-12-10,Email
7712,Male,34.0,Tier 2,2024-06-19,Ads
7713,Male,47.0,Tier 2,2023-12-26,Referral
7714,Male,39.0,Tier 1,2024-12-28,Ads
7715,Male,27.0,Tier 2,2023-02-18,Organic
7716,Female,41.0,Tier 1,2024-02-09,Ads
7717,Male,,Tier 1,2024-06-24,Email
7718,Female,43.0,Tier 1,2024-01-19,Ads
7719,Male,60.0,Tier 3,2024-07-09,Referral
7720,Other,31.0,Tier 2,2024-04-15,Ads
7721,Female,43.0,Tier 1,2024-05-21,Ads
7722,Female,27.0,Tier 3,2024-03-28,Ads
7723,Male,33.0,Tier 2,2023-02-25,Organic
7724,Female,35.0,Tier 1,2023-04-13,Email
7725,Female,,Tier 1,2023-03-29,Referral
7726,Male,59.0,Tier 1,2024-07-22,Referral
7727,Male,31.0,Tier 2,2023-02-19,Ads
7728,Male,40.0,Tier 2,2023-11-27,Ads
7729,Female,15.0,Tier 1,2024-06-25,Organic
7730,Female,39.0,Tier 1,2024-11-12,Email
7731,Female,46.0,Tier 1,2023-06-02,Referral
7732,Male,29.0,Tier 1,2023-09-28,Email
7733,Male,9.0,Tier 2,2024-08-19,Referral
7734,Female,34.0,Tier 1,2024-02-23,Ads
7735,Male,35.0,Tier 2,2024-08-19,Organic
7736,Female,42.0,Tier 3,2024-07-30,Organic
7737,Female,55.0,Tier 1,2024-11-07,Ads
7738,Male,31.0,Tier 1,2024-07-23,Ads
7739,Female,,Tier 1,2024-02-26,Ads
7740,Male,23.0,Tier 1,2023-04-30,Email
7741,Female,36.0,Tier 2,2023-02-24,Ads
7742,Male,39.0,Tier 2,2023-02-12,Email
7743,Female,29.0,Tier 1,2024-06-09,Ads
7744,Male,42.0,Tier 1,2024-04-23,Organic
7745,Male,39.0,Tier 1,2024-07-26,Email
7746,Female,35.0,Tier 1,2023-06-16,Organic
7747,Male,25.0,Tier 2,2023-07-02,Ads
7748,Female,30.0,Tier 1,2024-12-06,Ads
7749,Male,10.0,Tier 2,2023-09-27,Referral
7750,Female,37.0,Tier 2,2024-02-13,Email
7751,Male,35.0,Tier 1,2023-12-16,Email
7752,Female,36.0,Tier 2,2025-01-18,Email
7753,Male,40.0,Tier 3,2023-10-04,Email
7754,Male,38.0,Tier 1,2024-03-16,Organic
7755,Male,33.0,Tier 1,2024-12-30,Email
7756,Female,35.0,Tier 1,2024-03-02,Organic
7757,Male,20.0,Tier 2,2023-10-20,Ads
7758,Female,29.0,Tier 1,2023-07-05,Organic
7759,Female,35.0,Tier 3,2023-06-30,Email
7760,Male,27.0,Tier 2,2024-11-22,Organic
7761,Female,43.0,Tier 3,2024-10-13,Email
7762,Male,28.0,Tier 1,2024-01-25,Organic
7763,Male,37.0,Tier 3,2023-10-02,Referral
7764,Female,36.0,Tier 1,2023-07-25,Email
7765,Female,42.0,Tier 1,2025-02-01,Organic
7766,Female,44.0,Tier 3,2024-03-24,Email
7767,Male,41.0,Tier 1,2023-10-29,Ads
7768,Male,13.0,Tier 3,2024-04-08,Organic
7769,Male,46.0,Tier 1,2024-01-28,Organic
7770,Female,50.0,Tier 3,2024-05-18,Referral
7771,Female,30.0,Tier 2,2024-05-01,Email
7772,Female,37.0,Tier 2,2024-01-20,Organic
7773,Male,26.0,Tier 1,2025-01-30,Referral
7774,Male,15.0,Tier 1,2024-06-07,Referral
7775,Male,27.0,Tier 2,2023-05-11,Referral
7776,Male,29.0,Tier 2,2023-10-12,Email
7777,Male,31.0,Tier 1,2023-04-20,Email
7778,Female,25.0,Tier 1,2024-03-01,Organic
7779,Female,27.0,Tier 1,2023-04-11,Email
7780,Female,34.0,Tier 1,2023-04-01,Email
7781,Male,27.0,Tier 1,2025-01-29,Ads
7782,Male,40.0,Tier 3,2023-02-28,Email
7783,Female,41.0,Tier 1,2023-08-18,Ads
7784,Male,58.0,Tier 1,2025-01-11,Organic
7785,Female,46.0,Tier 3,2023-08-10,Referral
7786,Female,,Tier 1,2023-10-19,Ads
7787,Male,28.0,Tier 2,2023-09-12,Organic
7788,Female,37.0,Tier 2,2024-03-25,Ads
7789,Male,38.0,Tier 2,2023-05-16,Email
7790,Female,29.0,Tier 2,2023-04-05,Organic
7791,Female,42.0,Tier 2,2024-08-30,Referral
7792,Male,21.0,Tier 1,2023-06-07,Ads
7793,Male,32.0,Tier 2,2023-07-12,Email
7794,Female,40.0,Tier 2,2023-07-28,Organic
7795,Female,32.0,Tier 1,2024-03-24,Email
7796,Male,32.0,Tier 1,2024-09-15,Organic
7797,Female,33.0,Tier 3,2023-08-04,Ads
7798,Male,26.0,Tier 2,2024-01-20,Organic
7799,Male,46.0,Tier 1,2024-09-24,Ads
7800,Male,24.0,Tier 3,2024-04-19,Organic
7801,Male,38.0,Tier 2,2024-05-21,Email
7802,Male,39.0,Tier 3,2024-11-19,Email
7803,Other,25.0,Tier 3,2024-02-26,Ads
7804,Male,35.0,Tier 1,2024-12-14,Referral
7805,Male,25.0,Tier 2,2024-05-28,Ads
7806,Male,48.0,Tier 2,2024-07-18,Email
7807,Female,23.0,Tier 3,2024-09-21,Organic
7808,Female,28.0,Tier 2,2024-09-28,Referral
7809,Male,22.0,Tier 1,2023-03-06,Email
7810,Male,21.0,Tier 1,2024-06-26,Referral
7811,Male,50.0,Tier 1,2024-08-20,Ads
7812,Male,,Tier 3,2024-06-07,Email
7813,Male,36.0,Tier 3,2024-05-20,Ads
7814,Male,28.0,Tier 1,2023-12-01,Email
7815,Male,44.0,Tier 2,2025-01-20,Email
7816,Female,,Tier 3,2024-05-11,Ads
7817,Male,42.0,Tier 1,2024-01-31,Email
7818,Female,26.0,Tier 1,2023-08-09,Referral
7819,Female,28.0,Tier 1,2023-12-31,Referral
7820,Female,42.0,Tier 3,2023-12-23,Ads
7821,Male,43.0,Tier 2,2023-11-14,Organic
7822,Male,40.0,Tier 1,2023-09-22,Referral
7823,Male,24.0,Tier 1,2024-01-26,Email
7824,Female,30.0,Tier 2,2023-12-13,Ads
7825,Male,36.0,Tier 3,2024-01-12,Organic
7826,Female,26.0,Tier 2,2024-09-04,Ads
7827,Female,48.0,Tier 1,2023-04-11,Referral
7828,Male,10.0,Tier 1,2023-04-11,Email
7829,Female,27.0,Tier 3,2023-05-06,Referral
7830,Male,29.0,Tier 1,2024-07-28,Ads
7831,Male,6.0,Tier 1,2025-01-17,Email
7832,Male,21.0,Tier 3,2023-07-11,Organic
7833,Male,41.0,Tier 3,2024-03-09,Referral
7834,Female,35.0,Tier 2,2023-04-04,Ads
7835,Male,50.0,Tier 2,2024-11-08,Email
7836,Male,50.0,Tier 1,2024-01-10,Ads
7837,Female,39.0,Tier 1,2024-03-09,Organic
7838,Female,38.0,Tier 1,2024-11-02,Organic
7839,Male,35.0,Tier 2,2024-11-26,Referral
7840,Female,8.0,Tier 1,2024-10-13,Organic
7841,Female,21.0,Tier 3,2023-08-23,Organic
7842,Male,,Tier 1,2024-01-09,Referral
7843,Male,41.0,Tier 2,2023-08-10,Ads
7844,Male,37.0,Tier 2,2024-08-13,Referral
7845,Female,26.0,Tier 2,2024-10-23,Referral
7846,Female,44.0,Tier 1,2023-06-03,Email
7847,Female,49.0,Tier 3,2023-05-21,Organic
7848,Female,44.0,Tier 1,2023-04-20,Organic
7849,Male,44.0,Tier 2,2024-11-19,Ads
7850,Male,29.0,Tier 2,2023-11-19,Organic
7851,Male,45.0,Tier 1,2024-12-23,Ads
7852,Female,36.0,Tier 2,2024-05-17,Email
7853,Female,40.0,Tier 2,2023-11-23,Ads
7854,Male,,Tier 3,2023-09-09,Ads
7855,Female,33.0,Tier 3,2024-07-19,Email
7856,Male,26.0,Tier 1,2024-06-12,Referral
7857,Male,34.0,Tier 1,2023-07-09,Email
7858,Male,44.0,Tier 1,2024-12-07,Organic
7859,Male,30.0,Tier 3,2024-05-31,Organic
7860,Male,43.0,Tier 1,2024-05-04,Email
7861,Male,42.0,Tier 2,2023-12-31,Ads
7862,Male,32.0,Tier 2,2024-07-21,Email
7863,Male,48.0,Tier 2,2024-03-30,Organic
7864,Female,31.0,Tier 1,2024-11-02,Email
7865,Male,50.0,Tier 1,2023-07-31,Ads
7866,Other,39.0,Tier 1,2024-11-15,Organic
7867,Male,34.0,Tier 1,2025-01-23,Referral
7868,Male,26.0,Tier 1,2023-02-19,Email
7869,Male,34.0,Tier 1,2024-12-17,Email
7870,Male,32.0,Tier 2,2023-06-01,Email
7871,Female,22.0,Tier 1,2024-04-29,Email
7872,Male,32.0,Tier 1,2023-07-13,Organic
7873,Female,26.0,Tier 1,2024-03-12,Ads
7874,Female,40.0,Tier 1,2023-11-19,Referral
7875,Female,48.0,Tier 1,2023-12-25,Email
7876,Female,22.0,Tier 1,2023-05-15,Organic
7877,Female,52.0,Tier 2,2023-10-03,Email
7878,Male,33.0,Tier 1,2023-08-25,Referral
7879,Female,25.0,Tier 3,2023-12-30,Email
7880,Male,42.0,Tier 1,2023-12-12,Ads
7881,Male,30.0,Tier 3,2024-10-01,Email
7882,Male,34.0,Tier 3,2023-04-17,Email
7883,Female,30.0,Tier 2,2023-08-08,Email
7884,Female,26.0,Tier 3,2023-10-25,Ads
7885,Male,42.0,Tier 1,2023-04-12,Organic
7886,Female,32.0,Tier 1,2024-10-15,Ads
7887,Male,20.0,Tier 1,2024-09-30,Organic
7888,Male,40.0,Tier 1,2024-07-31,Ads
7889,Male,22.0,Tier 1,2024-11-25,Ads
7890,Male,23.0,Tier 2,2023-08-10,Email
7891,Male,46.0,Tier 1,2024-01-07,Ads
7892,Female,23.0,Tier 1,2024-01-26,Organic
7893,Female,11.0,Tier 1,2023-03-11,Organic
7894,Male,41.0,Tier 2,2024-05-23,Organic
7895,Female,31.0,Tier 3,2024-03-31,Organic
7896,Female,,Tier 2,2024-12-25,Ads
7897,Female,31.0,Tier 1,2023-09-22,Email
7898,Female,37.0,Tier 1,2024-10-17,Referral
7899,Male,27.0,Tier 2,2023-07-23,Organic
7900,Female,49.0,Tier 1,2023-06-13,Ads
7901,Female,20.0,Tier 3,2023-12-04,Email
7902,Male,39.0,Tier 1,2023-12-02,Ads
7903,Male,41.0,Tier 1,2024-08-06,Organic
7904,Female,27.0,Tier 3,2023-03-20,Organic
7905,Male,24.0,Tier 3,2024-11-30,Email
7906,Other,45.0,Tier 2,2024-01-10,Ads
7907,Male,25.0,Tier 1,2024-02-15,Organic
7908,Female,28.0,Tier 2,2023-04-22,Organic
7909,Male,43.0,Tier 1,2023-09-05,Referral
7910,Female,35.0,Tier 1,2024-09-04,Referral
7911,Female,17.0,Tier 1,2024-09-12,Organic
7912,Male,,Tier 2,2024-07-03,Referral
7913,Female,29.0,Tier 2,2025-01-26,Referral
7914,Male,30.0,Tier 1,2023-03-22,Organic
7915,Male,37.0,Tier 3,2023-10-20,Ads
7916,Male,,Tier 1,2024-09-08,Ads
7917,Female,54.0,Tier 1,2023-03-09,Ads
7918,Male,18.0,Tier 2,2023-07-30,Email
7919,Male,43.0,Tier 3,2023-06-19,Ads
7920,Male,42.0,Tier 3,2024-07-03,Email
7921,Female,33.0,Tier 2,2023-04-29,Email
7922,Female,,Tier 1,2023-12-07,Referral
7923,Male,44.0,Tier 3,2023-07-19,Email
7924,Male,21.0,Tier 3,2024-07-19,Email
7925,Female,52.0,Tier 1,2023-04-11,Email
7926,Male,19.0,Tier 2,2025-01-07,Email
7927,Female,,Tier 2,2023-02-15,Referral
7928,Female,,Tier 1,2023-11-09,Organic
7929,Female,54.0,Tier 3,2024-06-06,Email
7930,Male,31.0,Tier 1,2024-10-07,Organic
7931,Female,,Tier 2,2023-10-31,Ads
7932,Female,49.0,Tier 1,2023-11-30,Ads
7933,Female,31.0,Tier 2,2024-02-17,Organic
7934,Male,23.0,Tier 2,2023-08-14,Organic
7935,Male,30.0,Tier 1,2024-08-16,Ads
7936,Male,48.0,Tier 1,2024-11-26,Referral
7937,Female,35.0,Tier 3,2023-05-26,Referral
7938,Female,,Tier 2,2023-07-09,Email
7939,Male,42.0,Tier 2,2024-07-08,Referral
7940,Male,28.0,Tier 1,2024-03-26,Referral
7941,Male,35.0,Tier 1,2023-08-09,Email
7942,Female,26.0,Tier 2,2024-01-02,Email
7943,Female,28.0,Tier 3,2024-01-18,Referral
7944,Male,79.0,Tier 1,2024-04-18,Organic
7945,Male,45.0,Tier 2,2023-08-02,Email
7946,Male,43.0,Tier 1,2023-08-29,Organic
7947,Female,28.0,Tier 1,2023-06-29,Ads
7948,Female,50.0,Tier 2,2023-11-17,Email
7949,Female,45.0,Tier 1,2024-03-25,Organic
7950,Male,53.0,Tier 1,2023-12-05,Email
7951,Female,53.0,Tier 2,2023-09-15,Email
7952,Male,20.0,Tier 1,2023-10-02,Email
7953,Female,23.0,Tier 2,2023-03-01,Email
7954,Male,24.0,Tier 2,2023-09-09,Organic
7955,Female,,Tier 2,2023-05-30,Organic
7956,Female,38.0,Tier 1,2023-11-12,Organic
7957,Female,29.0,Tier 1,2024-06-23,Ads
7958,Female,55.0,Tier 2,2024-09-10,Email
7959,Male,54.0,Tier 1,2023-07-10,Email
7960,Male,34.0,Tier 3,2023-05-04,Organic
7961,Female,54.0,Tier 2,2024-06-09,Organic
7962,Male,49.0,Tier 1,2024-07-23,Email
7963,Male,30.0,Tier 2,2023-07-06,Email
7964,Male,14.0,Tier 3,2023-12-22,Ads
7965,Female,32.0,Tier 1,2024-10-29,Email
